ident,type,name,iso_country,iso_region,municipality,iata_code,state_code
PA76,small_airport,Rosenzweig Airport,US,US-PA,Wilkes Barre,,PA
PA77,small_airport,Erwinna Private Airport,US,US-PA,Erwinna,,PA
PA78,closed,Tintinhull Airport,US,US-PA,Erwinna,,PA
PA79,heliport,Tinicum Farms Heliport,US,US-PA,Erwinna,,PA
PA80,heliport,St Luke's Hospital Heliport,US,US-PA,Fountain Hill,,PA
PA81,small_airport,5 Lakes Airport,US,US-PA,Fayetteville,,PA
PA82,small_airport,Grayce Farms Airport,US,US-PA,Fleetville,,PA
PA83,heliport,Skyview Heliport,US,US-PA,Souderton,,PA
PA84,small_airport,Level Acres Farm Airport,US,US-PA,Thomasville,,PA
PA85,small_airport,Drewniany-Springmeadow Airport,US,US-PA,Frederick,,PA
PA86,small_airport,Krill Personal Use Airport,US,US-PA,Frystown,,PA
PA87,heliport,TEK Park Breinigsville Heliport,US,US-PA,Breinigsville,,PA
PA88,small_airport,Nemacolin Airport,US,US-PA,Farmington,,PA
PA89,small_airport,Ben's Landing Ultralightport,US,US-PA,East Berlin,,PA
PA90,seaplane_base,Flat Rock Seaplane Base,US,US-PA,Gladwyne,,PA
PA91,heliport,UPMC Kane Heliport,US,US-PA,Kane,,PA
PA92,small_airport,Blue Mountain Academy (Private) Airport,US,US-PA,Hamburg,,PA
PA93,heliport,Cherokee Heliport,US,US-PA,Brick Church Village,,PA
PA94,heliport,Sharon General Hospital Heliport,US,US-PA,Sharon,,PA
PA95,heliport,Turnpike Nr 1 Heliport,US,US-PA,Harrisburg,,PA
PA97,heliport,Warren General Hospital Heliport,US,US-PA,Warren,,PA
PA98,heliport,Wnep-Tv Heliport,US,US-PA,Moosic,,PA
PA99,heliport,St Lukes/Gnaden Huetten Heliport,US,US-PA,Lehighton,,PA
PAAD,small_airport,Point Thomson Airstrip,US,US-AK,Deadhorse,,AK
PAAK,small_airport,Atka Airport,US,US-AK,Atka,AKB,AK
PAAL,small_airport,Port Moller Airport,US,US-AK,Cold Bay,PML,AK
PAAM,small_airport,Driftwood Bay Air Force Station Airport,US,US-AK,Dutch Harbor,,AK
PAAN,small_airport,Gold King Creek Airport,US,US-AK,Fairbanks,,AK
PAAP,seaplane_base,Port Alexander Seaplane Base,US,US-AK,Port Alexander,PTD,AK
PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",US,US-AK,Palmer,PAQ,AK
PAAT,closed,Casco Cove Coast Guard Station,US,US-AK,Attu,ATU,AK
PABA,medium_airport,Barter Island LRRS Airport,US,US-AK,Barter Island Lrrs,BTI,AK
PABE,medium_airport,Bethel Airport,US,US-AK,Bethel,BET,AK
PABG,small_airport,Beluga Airport,US,US-AK,Beluga,BVU,AK
PABI,medium_airport,Allen Army Airfield,US,US-AK,Delta Junction Ft Greely,BIG,AK
PABL,medium_airport,Buckland Airport,US,US-AK,Buckland,BKC,AK
PABM,small_airport,Big Mountain Airport,US,US-AK,Big Mountain,BMX,AK
PABP,small_airport,Badami Airport,US,US-AK,Deadhorse,,AK
PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,US,US-AK,UtqiaÄ¡vik,BRW,AK
PABT,medium_airport,Bettles Airport,US,US-AK,Bettles,BTT,AK
PABU,small_airport,Bullen Point Air Force Station Airport,US,US-AK,Kaktovik,,AK
PABV,medium_airport,Birchwood Airport,US,US-AK,Birchwood,,AK
PACD,medium_airport,Cold Bay Airport,US,US-AK,Cold Bay,CDB,AK
PACE,small_airport,Central Airport,US,US-AK,Central,CEM,AK
PACI,small_airport,Chalkyitsik Airport,US,US-AK,Chalkyitsik,CIK,AK
PACK,small_airport,Chefornak Airport,US,US-AK,Chefornak,CYF,AK
PACL,medium_airport,Clear Airport,US,US-AK,Clear,,AK
PACM,medium_airport,Scammon Bay Airport,US,US-AK,Scammon Bay,SCM,AK
PACR,small_airport,Circle City /New/ Airport,US,US-AK,Circle,IRC,AK
PACS,small_airport,Cape Sarichef Airport,US,US-AK,Cape Sarichef,,AK
PACV,medium_airport,Merle K (Mudhole) Smith Airport,US,US-AK,Cordova,CDV,AK
PACX,small_airport,Coldfoot Airport,US,US-AK,Coldfoot,CXF,AK
PACY,small_airport,Yakataga Airport,US,US-AK,Yakataga,CYT,AK
PACZ,medium_airport,Cape Romanzof LRRS Airport,US,US-AK,Cape Romanzof,CZF,AK
PADE,medium_airport,Deering Airport,US,US-AK,Deering,DRG,AK
PADG,small_airport,Red Dog Airport,US,US-AK,Red Dog,RDB,AK
PADK,medium_airport,Adak Airport,US,US-AK,Adak Island,ADK,AK
PADL,medium_airport,Dillingham Airport,US,US-AK,Dillingham,DLG,AK
PADM,medium_airport,Marshall Don Hunter Sr Airport,US,US-AK,Marshall,MLL,AK
PADQ,medium_airport,Kodiak Airport,US,US-AK,Kodiak,ADQ,AK
PADU,medium_airport,Unalaska Airport,US,US-AK,Unalaska,DUT,AK
PADY,small_airport,Kongiganak Airport,US,US-AK,Kongiganak,KKH,AK
PAED,medium_airport,Elmendorf Air Force Base,US,US-AK,Anchorage,EDF,AK
PAEE,small_airport,Eek Airport,US,US-AK,Eek,EEK,AK
PAEG,small_airport,Eagle Airport,US,US-AK,Eagle,EAA,AK
PAEH,medium_airport,Cape Newenham LRRS Airport,US,US-AK,Cape Newenham,EHM,AK
PAEI,medium_airport,Eielson Air Force Base,US,US-AK,Fairbanks,EIL,AK
PAEL,seaplane_base,Elfin Cove Seaplane Base,US,US-AK,Elfin Cove,ELV,AK
PAEM,medium_airport,Emmonak Airport,US,US-AK,Emmonak,EMK,AK
PAEN,medium_airport,Kenai Municipal Airport,US,US-AK,Kenai,ENA,AK
PAEW,small_airport,Newtok Airport,US,US-AK,Newtok,WWT,AK
PAFA,large_airport,Fairbanks International Airport,US,US-AK,Fairbanks,FAI,AK
PAFB,medium_airport,Ladd AAF Airfield,US,US-AK,Fairbanks/Ft Wainwright,FBK,AK
PAFE,medium_airport,Kake Airport,US,US-AK,Kake,,AK
PAFK,seaplane_base,Farewell Lake Seaplane Base,US,US-AK,Farewell Lake,,AK
PAFL,small_airport,Tin Creek Airport,US,US-AK,Farewell Lake,,AK
PAFM,medium_airport,Ambler Airport,US,US-AK,Ambler,ABL,AK
PAFR,heliport,Bryant Army Heliport,US,US-AK,Fort Richardson(Anchorage),FRN,AK
PAFS,small_airport,Nikolai Airport,US,US-AK,Nikolai,NIB,AK
PAFV,small_airport,Five Mile Airport,US,US-AK,Five Mile,FMC,AK
PAFW,small_airport,Farewell Airport,US,US-AK,Farewell,FWL,AK
PAGA,medium_airport,Edward G. Pitka Sr Airport,US,US-AK,Galena,GAL,AK
PAGB,small_airport,Galbraith Lake Airport,US,US-AK,Galbraith Lake,GBH,AK
PAGG,small_airport,Kwigillingok Airport,US,US-AK,Kwigillingok,KWK,AK
PAGH,small_airport,Shungnak Airport,US,US-AK,Shungnak,SHG,AK
PAGK,medium_airport,Gulkana Airport,US,US-AK,Gulkana,GKN,AK
PAGL,small_airport,Golovin Airport,US,US-AK,Golovin,GLV,AK
PAGM,medium_airport,Gambell Airport,US,US-AK,Gambell,GAM,AK
PAGN,seaplane_base,Angoon Seaplane Base,US,US-AK,Angoon,AGN,AK
PAGQ,small_airport,Big Lake Airport,US,US-AK,Big Lake,BGQ,AK
PAGS,medium_airport,Gustavus Airport,US,US-AK,Gustavus,GST,AK
PAGT,small_airport,Nightmute Airport,US,US-AK,Nightmute,NME,AK
PAGY,small_airport,Skagway Airport,US,US-AK,Skagway,SGY,AK
PAHC,medium_airport,Holy Cross Airport,US,US-AK,Holy Cross,HCR,AK
PAHL,medium_airport,Huslia Airport,US,US-AK,Huslia,HSL,AK
PAHN,medium_airport,Haines Airport,US,US-AK,Haines,HNS,AK
PAHO,medium_airport,Homer Airport,US,US-AK,Homer,HOM,AK
PAHP,medium_airport,Hooper Bay Airport,US,US-AK,Hooper Bay,HPB,AK
PAHU,small_airport,Hughes Airport,US,US-AK,Hughes,HUS,AK
PAHV,small_airport,Healy River Airport,US,US-AK,Healy,,AK
PAHX,small_airport,Shageluk Airport,US,US-AK,Shageluk,SHX,AK
PAHY,seaplane_base,Hydaburg Seaplane Base,US,US-AK,Hydaburg,HYG,AK
PAI,heliport,Barton Heliport,US,US-CA,Pacoima,,CA
PAIG,small_airport,Igiugig Airport,US,US-AK,Igiugig,IGG,AK
PAII,medium_airport,Egegik Airport,US,US-AK,Egegik,EGX,AK
PAIK,medium_airport,Bob Baker Memorial Airport,US,US-AK,Kiana,IAN,AK
PAIL,medium_airport,Iliamna Airport,US,US-AK,Iliamna,ILI,AK
PAIM,medium_airport,Indian Mountain LRRS Airport,US,US-AK,Utopia Creek,UTO,AK
PAIN,small_airport,McKinley National Park Airport,US,US-AK,McKinley Park,MCL,AK
PAIW,small_airport,Wales Airport,US,US-AK,Wales,WAA,AK
PAJC,small_airport,Chignik Airport,US,US-AK,Chignik,,AK
PAJN,medium_airport,Juneau International Airport,US,US-AK,Juneau,JNU,AK
PAJV,closed,Jonesville Mine Airport,US,US-AK,Sutton,,AK
PAJZ,small_airport,Koliganek Airport,US,US-AK,Koliganek,KGK,AK
PAKD,small_airport,Kodiak Municipal Airport,US,US-AK,Kodiak,KDK,AK
PAKF,small_airport,False Pass Airport,US,US-AK,False Pass,KFP,AK
PAKH,small_airport,Akhiok Airport,US,US-AK,Akhiok,AKK,AK
PAKI,small_airport,Kipnuk Airport,US,US-AK,Kipnuk,KPN,AK
PAKK,small_airport,Koyuk Alfred Adams Airport,US,US-AK,Koyuk,KKA,AK
PAKL,small_airport,Kulik Lake Airport,US,US-AK,Kulik Lake,LKK,AK
PAKN,medium_airport,King Salmon Airport,US,US-AK,King Salmon,AKN,AK
PAKO,small_airport,Nikolski Air Station,US,US-AK,Nikolski,IKO,AK
PAKP,medium_airport,Anaktuvuk Pass Airport,US,US-AK,Anaktuvuk Pass,AKP,AK
PAKT,medium_airport,Ketchikan International Airport,US,US-AK,Ketchikan,KTN,AK
PAKU,small_airport,Ugnu-Kuparuk Airport,US,US-AK,Kuparuk,UUK,AK
PAKV,small_airport,Kaltag Airport,US,US-AK,Kaltag,KAL,AK
PAKW,medium_airport,Klawock Airport,US,US-AK,Klawock,KLW,AK
PAKY,small_airport,Karluk Airport,US,US-AK,Karluk,KYK,AK
PALB,small_airport,Larsen Bay Airport,US,US-AK,Larsen Bay,KLN,AK
PALG,small_airport,Kalskag Airport,US,US-AK,Kalskag,KLG,AK
PALH,seaplane_base,Lake Hood Seaplane Base,US,US-AK,Anchorage,,AK
PALP,small_airport,Alpine Airstrip,US,US-AK,Deadhorse,DQH,AK
PALR,small_airport,Chandalar Lake Airport,US,US-AK,Chandalar Lake,WCR,AK
PALU,medium_airport,Cape Lisburne LRRS Airport,US,US-AK,Cape Lisburne,LUR,AK
PAMB,small_airport,Manokotak Airport,US,US-AK,Manokotak,KMO,AK
PAMC,medium_airport,McGrath Airport,US,US-AK,McGrath,MCG,AK
PAMD,small_airport,Middleton Island Airport,US,US-AK,Middleton Island,MDO,AK
PAMH,small_airport,Minchumina Airport,US,US-AK,Minchumina,LMA,AK
PAMK,small_airport,St Michael Airport,US,US-AK,St Michael,SMK,AK
PAML,small_airport,Manley Hot Springs Airport,US,US-AK,Manley Hot Springs,MLY,AK
PAMM,seaplane_base,Metlakatla Seaplane Base,US,US-AK,Metlakatla,,AK
PAMO,small_airport,Mountain Village Airport,US,US-AK,Mountain Village,MOU,AK
PAMR,medium_airport,Merrill Field,US,US-AK,Anchorage,MRI,AK
PAMX,small_airport,Mc Carthy Airport,US,US-AK,Mccarthy,MXY,AK
PAMY,medium_airport,Mekoryuk Airport,US,US-AK,Mekoryuk,MYU,AK
PANA,small_airport,Napakiak Airport,US,US-AK,Napakiak,WNA,AK
PANC,large_airport,Ted Stevens Anchorage International Airport,US,US-AK,Anchorage,ANC,AK
PANI,medium_airport,Aniak Airport,US,US-AK,Aniak,ANI,AK
PANN,medium_airport,Nenana Municipal Airport,US,US-AK,Nenana,ENN,AK
PANO,small_airport,Nondalton Airport,US,US-AK,Nondalton,NNL,AK
PANR,seaplane_base,Funter Bay Seaplane Base,US,US-AK,Funter Bay,FNR,AK
PANT,medium_airport,Annette Island Airport,US,US-AK,Annette,ANN,AK
PANU,small_airport,Nulato Airport,US,US-AK,Nulato,NUL,AK
PANV,medium_airport,Anvik Airport,US,US-AK,Anvik,ANV,AK
PANW,small_airport,New Stuyahok Airport,US,US-AK,New Stuyahok,KNW,AK
PAOB,small_airport,Kobuk Airport,US,US-AK,Kobuk,OBU,AK
PAOC,small_airport,Portage Creek Airport,US,US-AK,Portage Creek,PCA,AK
PAOH,small_airport,Hoonah Airport,US,US-AK,Hoonah,HNH,AK
PAOM,medium_airport,Nome Airport,US,US-AK,Nome,OME,AK
PAOO,small_airport,Toksook Bay Airport,US,US-AK,Toksook Bay,OOK,AK
PAOR,medium_airport,Northway Airport,US,US-AK,Northway,ORT,AK
PAOT,medium_airport,Ralph Wien Memorial Airport,US,US-AK,Kotzebue,OTZ,AK
PAOU,small_airport,Nelson Lagoon Airport,US,US-AK,Nelson Lagoon,NLG,AK
PAPB,medium_airport,St George Airport,US,US-AK,St George,STG,AK
PAPC,medium_airport,Port Clarence Coast Guard Station,US,US-AK,Port Clarence,KPC,AK
PAPE,small_airport,Perryville Airport,US,US-AK,Perryville,KPV,AK
PAPG,medium_airport,Petersburg James A Johnson Airport,US,US-AK,Petersburg,PSG,AK
PAPH,medium_airport,Port Heiden Airport,US,US-AK,Port Heiden,PTH,AK
PAPK,small_airport,Napaskiak Airport,US,US-AK,Napaskiak,PKA,AK
PAPM,medium_airport,Platinum Airport,US,US-AK,Platinum,PTU,AK
PAPN,small_airport,Pilot Point Airport,US,US-AK,Pilot Point,PIP,AK
PAPO,small_airport,Point Hope Airport,US,US-AK,Point Hope,PHO,AK
PAPR,small_airport,Prospect Creek Airport,US,US-AK,Prospect Creek,PPC,AK
PAQC,seaplane_base,Klawock Seaplane Base,US,US-AK,Klawock,,AK
PAQH,small_airport,Quinhagak Airport,US,US-AK,Quinhagak,KWN,AK
PAQT,medium_airport,Nuiqsut Airport,US,US-AK,Nuiqsut,NUI,AK
PARC,medium_airport,Arctic Village Airport,US,US-AK,Arctic Village,ARC,AK
PARS,small_airport,Russian Mission Airport,US,US-AK,Russian Mission,RSH,AK
PARY,medium_airport,Ruby Airport,US,US-AK,Ruby,RBY,AK
PASA,medium_airport,Savoonga Airport,US,US-AK,Savoonga,SVA,AK
PASC,medium_airport,Deadhorse Airport,US,US-AK,Deadhorse,SCC,AK
PASD,medium_airport,Sand Point Airport,US,US-AK,Sand Point,SDP,AK
PASH,medium_airport,Shishmaref Airport,US,US-AK,Shishmaref,SHH,AK
PASI,medium_airport,Sitka Rocky Gutierrez Airport,US,US-AK,Sitka,SIT,AK
PASK,medium_airport,Selawik Airport,US,US-AK,Selawik,WLK,AK
PASL,small_airport,Sleetmute Airport,US,US-AK,Sleetmute,SLQ,AK
PASM,medium_airport,St Mary's Airport,US,US-AK,St Mary's,KSM,AK
PASN,medium_airport,St Paul Island Airport,US,US-AK,St Paul Island,SNP,AK
PASO,small_airport,Seldovia Airport,US,US-AK,Seldovia,SOV,AK
PASP,small_airport,Sheep Mountain Airport,US,US-AK,Sheep Mountain,SMU,AK
PAST,small_airport,Summit Airport,US,US-AK,Summit,UMM,AK
PASV,medium_airport,Sparrevohn LRRS Airport,US,US-AK,Sparrevohn,SVW,AK
PASW,small_airport,Skwentna Airport,US,US-AK,Skwentna,SKW,AK
PASX,medium_airport,Soldotna Airport,US,US-AK,Soldotna,SXQ,AK
PASY,medium_airport,Eareckson Air Station,US,US-AK,Shemya,SYA,AK
PATA,small_airport,Ralph M Calhoun Memorial Airport,US,US-AK,Tanana,TAL,AK
PATC,small_airport,Tin City Long Range Radar Station Airport,US,US-AK,Tin City,TNC,AK
PATE,small_airport,Teller Airport,US,US-AK,Teller,TLA,AK
PATG,medium_airport,Togiak Airport,US,US-AK,Togiak Village,TOG,AK
PATJ,closed,Tok Airport,US,US-AK,Tok,,AK
PATK,medium_airport,Talkeetna Airport,US,US-AK,Talkeetna,TKA,AK
PATL,medium_airport,Tatalina LRRS Airport,US,US-AK,Takotna,TLJ,AK
PATQ,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,US,US-AK,Atqasuk,ATK,AK
PATW,small_airport,Cantwell Airport,US,US-AK,Cantwell,,AK
PAUK,small_airport,Alakanuk Airport,US,US-AK,Alakanuk,AUK,AK
PAUM,small_airport,Umiat Airport,US,US-AK,Umiat,UMT,AK
PAUN,small_airport,Unalakleet Airport,US,US-AK,Unalakleet,UNK,AK
PAUO,small_airport,Willow Airport,US,US-AK,Willow,WOW,AK
PAUT,small_airport,Akun Airport,US,US-AK,Akutan,,AK
PAVA,small_airport,Chevak Airport,US,US-AK,Chevak,VAK,AK
PAVC,small_airport,King Cove Airport,US,US-AK,King Cove,KVC,AK
PAVD,medium_airport,Valdez Pioneer Field,US,US-AK,Valdez,VDZ,AK
PAVE,small_airport,Venetie Airport,US,US-AK,Venetie,VEE,AK
PAVL,medium_airport,Kivalina Airport,US,US-AK,Kivalina,KVL,AK
PAWB,small_airport,Beaver Airport,US,US-AK,Beaver,WBQ,AK
PAWD,medium_airport,Seward Airport,US,US-AK,Seward,SWD,AK
PAWG,medium_airport,Wrangell Airport,US,US-AK,Wrangell,WRG,AK
PAWI,medium_airport,Wainwright Airport,US,US-AK,Wainwright,AIN,AK
PAWM,small_airport,White Mountain Airport,US,US-AK,White Mountain,WMO,AK
PAWN,medium_airport,Noatak Airport,US,US-AK,Noatak,WTK,AK
PAWR,small_airport,Whittier Airport,US,US-AK,Whittier,,AK
PAWS,medium_airport,Wasilla Airport,US,US-AK,Wasilla,WWA,AK
PAWT,small_airport,Wainwright Air Station,US,US-AK,Wainwright,,AK
PAXK,small_airport,Paxson Airport,US,US-AK,Paxson,,AK
PAYA,medium_airport,Yakutat Airport,US,US-AK,Yakutat,YAK,AK
PCK,closed,Porcupine Creek Airport,US,US-AK,Porcupine Creek,,AK
PEC,seaplane_base,Pelican Seaplane Base,US,US-AK,Pelican,PEC,AK
PFAK,small_airport,Akiak Airport,US,US-AK,Akiak,AKI,AK
PFAL,small_airport,Allakaket Airport,US,US-AK,Allakaket,AET,AK
PFC,small_airport,Pacific City State Airport,US,US-OR,Pacific City,PFC,OR
PFCB,small_airport,Chenega Bay Airport,US,US-AK,Chenega,NCN,AK
PFCL,small_airport,Clarks Point Airport,US,US-AK,Clarks Point,CLP,AK
PFCR,small_airport,Donlin Creek Airporr,US,US-AK,Crooked Creek,,AK
PFEL,small_airport,Elim Airport,US,US-AK,Elim,ELI,AK
PFKA,small_airport,Kasigluk Airport,US,US-AK,Kasigluk,KUK,AK
PFKK,small_airport,Kokhanok Airport,US,US-AK,Kokhanok,KNK,AK
PFKO,small_airport,Kotlik Airport,US,US-AK,Kotlik,KOT,AK
PFKT,small_airport,Brevig Mission Airport,US,US-AK,Brevig Mission,KTS,AK
PFKU,small_airport,Koyukuk Airport,US,US-AK,Koyukuk,KYU,AK
PFKW,small_airport,Kwethluk Airport,US,US-AK,Kwethluk,KWT,AK
PFNO,small_airport,Robert (Bob) Curtis Memorial Airport,US,US-AK,Noorvik,ORV,AK
PFSH,small_airport,Shaktoolik Airport,US,US-AK,Shaktoolik,SKK,AK
PFTO,small_airport,Tok Junction Airport,US,US-AK,Tok,TKJ,AK
PFWS,small_airport,South Naknek Nr 2 Airport,US,US-AK,South Naknek,WSN,AK
PFYU,medium_airport,Fort Yukon Airport,US,US-AK,Fort Yukon,FYU,AK
PGM,small_airport,Port Graham Airport,US,US-AK,Port Graham,PGM,AK
PHBK,medium_airport,Barking Sands Airport,US,US-HI,Kekaha,BKH,HI
PHDH,medium_airport,Dillingham Airfield,US,US-HI,Mokuleia,HDH,HI
PHHF,small_airport,French Frigate Shoals Airport,US,US-HI,Tern Island,,HI
PHHI,medium_airport,Wheeler Army Airfield,US,US-HI,Wahiawa,HHI,HI
PHHN,medium_airport,Hana Airport,US,US-HI,Hana,HNM,HI
PHJH,medium_airport,Kapalua Airport,US,US-HI,Lahaina,JHM,HI
PHJR,medium_airport,Kalaeloa Airport,US,US-HI,Kapolei,JRF,HI
PHKO,medium_airport,Ellison Onizuka Kona International At Keahole Airport,US,US-HI,Kailua/Kona,KOA,HI
PHKP,closed,Kaanapali Airport,US,US-HI,Kaanapali,HKP,HI
PHLI,medium_airport,Lihue Airport,US,US-HI,Lihue,LIH,HI
PHLU,small_airport,Kalaupapa Airport,US,US-HI,Kalaupapa,LUP,HI
PHMK,medium_airport,Molokai Airport,US,US-HI,Kaunakakai,MKK,HI
PHMU,medium_airport,Waimea Kohala Airport,US,US-HI,Kamuela,MUE,HI
PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,US,US-HI,Kaneohe,NGF,HI
PHNL,large_airport,Daniel K Inouye International Airport,US,US-HI,Honolulu,HNL,HI
PHNP,small_airport,Ford Island Naval Auxiliary Landing Field,US,US-HI,Honolulu,,HI
PHNY,medium_airport,Lanai Airport,US,US-HI,Lanai City,LNY,HI
PHOG,medium_airport,Kahului Airport,US,US-HI,Kahului,OGG,HI
PHPA,small_airport,Port Allen Airport,US,US-HI,Hanapepe,PAK,HI
PHSF,medium_airport,Bradshaw Army Airfield,US,US-HI,Camp Pohakuloa,BSF,HI
PHTO,medium_airport,Hilo International Airport,US,US-HI,Hilo,ITO,HI
PHUP,medium_airport,Upolu Airport,US,US-HI,Hawi,UPP,HI
PM64,closed,Kure Airport,US,US-HI,Kure Atoll,,HI
PN0,small_airport,Echo Airport,US,US-PA,Morris,,PA
PN00,small_airport,Crosswinds Airfield,US,US-PA,Sassamansville,,PA
PN01,small_airport,Cedar Run Airport,US,US-PA,Dorseyville,,PA
PN02,small_airport,Offutt Acres Airport,US,US-PA,East Brady,,PA
PN03,heliport,Abington Memorial Hospital Heliport,US,US-PA,Abington,,PA
PN04,small_airport,Strittmatter Airport,US,US-PA,Ebensburg,,PA
PN05,heliport,Fort Lee Heliport,US,US-PA,Barnsboro,,PA
PN06,small_airport,Carlson Airport,US,US-PA,Edinboro,,PA
PN07,heliport,Cranes-N-Lifts Inc Heliport,US,US-PA,White Haven,,PA
PN08,small_airport,Davis Airport,US,US-PA,Chambersville,,PA
PN09,heliport,Charles Cole Memorial Hospital Heliport,US,US-PA,Coudersport,,PA
PN10,small_airport,Cash Creek Airport,US,US-PA,Ulster,,PA
PN11,small_airport,Reno Airport,US,US-PA,Enon Valley,,PA
PN12,small_airport,Sweet Valley Airport,US,US-PA,Sweet Valley,,PA
PN13,small_airport,C & W Milliron Flying Field,US,US-PA,Sigel,,PA
PN14,small_airport,Misty Hill Farm Airport,US,US-PA,Ren Frew,,PA
PN15,small_airport,Greeley Airport,US,US-PA,Coudersport,,PA
PN16,small_airport,Pabst Blue Ribbon Airport,US,US-PA,Evans City,,PA
PN17,small_airport,Marsteller Airport,US,US-PA,Stewartstown,,PA
PN18,small_airport,Fairview Evergreen Airport,US,US-PA,Fairview,,PA
PN19,seaplane_base,Hunts Cove Seaplane Base,US,US-PA,Foxburg,,PA
PN20,heliport,Car Tech Heliport,US,US-PA,Reading,,PA
PN21,small_airport,Mc Clure Airport,US,US-PA,Troy,,PA
PN22,heliport,University Of Pitt Medical Landing Area Heliport,US,US-PA,Bradford,,PA
PN23,heliport,Mercy Hospital Heliport,US,US-PA,Pittsburgh,,PA
PN24,seaplane_base,Snider Seaplane Base,US,US-PA,Freeport,,PA
PN25,small_airport,Lindsay Airport,US,US-PA,Freeport,,PA
PN26,heliport,St Clair Hospital Heliport,US,US-PA,Pittsburgh,,PA
PN27,heliport,Station 219 Heliport,US,US-PA,Mercer,,PA
PN28,heliport,Campbell's Heliport,US,US-PA,Doylestown,,PA
PN29,heliport,Lazy J Heliport,US,US-PA,Moscow,,PA
PN30,small_airport,Schrenkel Airport,US,US-PA,Cassville,,PA
PN31,small_airport,Sagulla Airport,US,US-PA,Grove City,,PA
PN32,heliport,Indiana Hospital Heliport,US,US-PA,Indiana,,PA
PN33,small_airport,Branning Field,US,US-PA,Honesdale,,PA
PN34,heliport,Keystone Heliplex Heliport,US,US-PA,Coatsville,,PA
PN35,small_airport,Flying R Airport,US,US-PA,Harrisonville,,PA
PN36,small_airport,Rayne Airport,US,US-PA,Home,,PA
PN37,small_airport,Fino Airport,US,US-PA,Hookstown,,PA
PN38,small_airport,Culmerville Airport,US,US-PA,Culmerville,,PA
PN39,heliport,Exton Heliport,US,US-PA,Exton,,PA
PN40,small_airport,Moorhead Airpark LLC,US,US-PA,North East,,PA
PN42,heliport,Practice Football Field,US,US-PA,Indiana,,PA
PN43,small_airport,Sainovich Airport,US,US-PA,Industry,,PA
PN44,heliport,Merck/Upper Gwynedd Heliport,US,US-PA,North Wales,,PA
PN45,heliport,Wyoming Valley Medical Center Heliport,US,US-PA,Wilkes-Barre,,PA
PN46,small_airport,River Hill Aviation Airport,US,US-PA,Apollo,,PA
PN47,small_airport,Lohr's Landing Airport,US,US-PA,Jennerstown,,PA
PN48,small_airport,Bullfly Ultralightport,US,US-PA,Germansville,,PA
PN49,small_airport,Dunbar Airport,US,US-PA,Kittanning,,PA
PN50,small_airport,Skyline Airstrip,US,US-PA,Shoemakersville,,PA
PN51,heliport,Summers Psnl Use Heliport,US,US-PA,Linesville,,PA
PN52,heliport,Mike's Heliport,US,US-PA,Cochranville,,PA
PN53,small_airport,Strohmier Airport,US,US-PA,Loretto,,PA
PN54,small_airport,Akm Airfield,US,US-PA,Columia Cross Roads,,PA
PN55,small_airport,Skala Airport,US,US-PA,Mc Clellandtown,,PA
PN56,small_airport,Miller Airport,US,US-PA,Mahaffey,,PA
PN57,small_airport,Marion Center Speedway Airport,US,US-PA,Marion Center,,PA
PN58,small_airport,Bittner/Whitsel Airport,US,US-PA,Waynesboro,,PA
PN59,small_airport,Stitt Airport,US,US-PA,Kittanning,,PA
PN60,heliport,Motola's Paving Heliport,US,US-PA,Lehighton,,PA
PN61,heliport,Chero'kee Furko Heliport,US,US-PA,Plum,,PA
PN62,small_airport,Cataney Airport,US,US-PA,Midway,,PA
PN63,heliport,Limerick Generating Station Heliport,US,US-PA,Sanatoga,,PA
PN64,small_airport,Hilling International Airport,US,US-PA,Huntingdon,,PA
PN65,seaplane_base,Deer Lakes Seaplane Base,US,US-PA,Natrona Hgts,,PA
PN66,small_airport,Dunlea Airpark,US,US-PA,New Alexandria,,PA
PN67,closed,St Francis Hospital Heliport,US,US-PA,New Castle,,PA
PN68,small_airport,Jackson Airport,US,US-PA,New Galilee,,PA
PN69,small_airport,Altemose Ultralightport,US,US-PA,Malvern,,PA
PN70,heliport,Kint Farm Heliport,US,US-PA,Port Royal,,PA
PN71,small_airport,Jansen Vineyards Airport,US,US-PA,Richfield,,PA
PN72,small_airport,Rocky Hollow Field,US,US-PA,Strongstown,,PA
PN73,small_airport,Beers Farm Airport,US,US-PA,Orbisona/Rockhill,,PA
PN74,heliport,Hilltop Heliport,US,US-PA,Troy,,PA
PN75,heliport,Wilkes-Barre General Hosptial Heliport,US,US-PA,Wilkes-Barre,,PA
PN76,heliport,UPMC Northwest Heliport,US,US-PA,Seneca,,PA
PN77,heliport,Snyder Office Heliport,US,US-PA,Kittanning,,PA
PN78,heliport,600 Grant Street Rooftop Heliport,US,US-PA,Pittsburgh,,PA
PN79,heliport,Passavant Hospital Heliport,US,US-PA,Pittsburgh,,PA
PN80,heliport,West Penn Hospital Heliport,US,US-PA,Pittsburgh,,PA
PN81,heliport,Air One Enterprise Heliport,US,US-PA,Harrisburg,,PA
PN82,heliport,West Coplay Heliport,US,US-PA,Whitehall,,PA
